TimeStamp,TAG,Value
2021-01-28 00:00:00,DQO_REACTOR_BIO,686.8
2021-01-28 00:00:00,DQO_VERTIMIENTO,586.2
2021-01-29 00:00:00,DQO_REACTOR_BIO,475.5
2021-01-29 00:00:00,DQO_VERTIMIENTO,421.4
2021-01-31 00:00:00,DQO_REACTOR_BIO,716.3
2021-01-31 00:00:00,DQO_VERTIMIENTO,423.8
2021-02-02 00:00:00,DQO_REACTOR_BIO,793.9
2021-02-02 00:00:00,DQO_VERTIMIENTO,389.2
2021-02-03 00:00:00,DQO_REACTOR_BIO,893.5
2021-02-03 00:00:00,DQO_VERTIMIENTO,213.3
2021-02-04 00:00:00,DQO_REACTOR_BIO,827.7
2021-02-04 00:00:00,DQO_VERTIMIENTO,282.1
2021-02-05 00:00:00,DQO_REACTOR_BIO,719.6
2021-02-05 00:00:00,DQO_VERTIMIENTO,562.8
2021-02-10 00:00:00,DQO_REACTOR_BIO,733.3
2021-02-10 00:00:00,DQO_VERTIMIENTO,393.4
2021-02-12 00:00:00,DQO_REACTOR_BIO,837.1
2021-02-12 00:00:00,DQO_VERTIMIENTO,429.3
2021-02-13 00:00:00,DQO_REACTOR_BIO,555.7
2021-02-13 00:00:00,DQO_VERTIMIENTO,385.5
2021-02-14 00:00:00,DQO_REACTOR_BIO,585.4
2021-02-14 00:00:00,DQO_VERTIMIENTO,479.7
2021-02-15 00:00:00,DQO_REACTOR_BIO,572.0
2021-02-15 00:00:00,DQO_VERTIMIENTO,225.9
2021-02-17 00:00:00,DQO_REACTOR_BIO,624.7
2021-02-17 00:00:00,DQO_VERTIMIENTO,257.7
2021-02-18 00:00:00,DQO_REACTOR_BIO,695.2
2021-02-18 00:00:00,DQO_VERTIMIENTO,381.4
2021-02-21 00:00:00,DQO_REACTOR_BIO,714.7
2021-02-21 00:00:00,DQO_VERTIMIENTO,561.4
2021-02-23 00:00:00,DQO_REACTOR_BIO,709.6
2021-02-23 00:00:00,DQO_VERTIMIENTO,322.4
2021-02-24 00:00:00,DQO_REACTOR_BIO,505.5
2021-02-24 00:00:00,DQO_VERTIMIENTO,465.1
2021-02-25 00:00:00,DQO_REACTOR_BIO,882.1
2021-02-25 00:00:00,DQO_VERTIMIENTO,387.9
2021-02-27 00:00:00,DQO_REACTOR_BIO,786.4
2021-02-27 00:00:00,DQO_VERTIMIENTO,357.2
2021-03-01 00:00:00,DQO_REACTOR_BIO,938.1
2021-03-01 00:00:00,DQO_VERTIMIENTO,519.1
2021-03-02 00:00:00,DQO_REACTOR_BIO,713.0
2021-03-02 00:00:00,DQO_VERTIMIENTO,304.8
2021-03-06 00:00:00,DQO_REACTOR_BIO,712.6
2021-03-06 00:00:00,DQO_VERTIMIENTO,604.0
2021-03-07 00:00:00,DQO_REACTOR_BIO,641.1
2021-03-07 00:00:00,DQO_VERTIMIENTO,388.1
2021-03-08 00:00:00,DQO_REACTOR_BIO,742.5
2021-03-08 00:00:00,DQO_VERTIMIENTO,208.6
2021-03-09 00:00:00,DQO_REACTOR_BIO,621.9
2021-03-09 00:00:00,DQO_VERTIMIENTO,408.3
2021-03-11 00:00:00,DQO_REACTOR_BIO,745.6
2021-03-11 00:00:00,DQO_VERTIMIENTO,218.8
2021-03-13 00:00:00,DQO_REACTOR_BIO,521.6
2021-03-13 00:00:00,DQO_VERTIMIENTO,180.0
2021-03-16 00:00:00,DQO_REACTOR_BIO,813.0
2021-03-16 00:00:00,DQO_VERTIMIENTO,466.0
2021-03-17 00:00:00,DQO_REACTOR_BIO,692.1
2021-03-17 00:00:00,DQO_VERTIMIENTO,588.4
2021-03-19 00:00:00,DQO_REACTOR_BIO,1050.0
2021-03-19 00:00:00,DQO_VERTIMIENTO,637.7
2021-03-20 00:00:00,DQO_REACTOR_BIO,748.3
2021-03-20 00:00:00,DQO_VERTIMIENTO,477.5
2021-03-23 00:00:00,DQO_REACTOR_BIO,609.7
2021-03-23 00:00:00,DQO_VERTIMIENTO,267.6
2021-03-25 00:00:00,DQO_REACTOR_BIO,666.7
2021-03-25 00:00:00,DQO_VERTIMIENTO,461.3
2021-03-26 00:00:00,DQO_REACTOR_BIO,814.4
2021-03-26 00:00:00,DQO_VERTIMIENTO,474.9
2021-03-27 00:00:00,DQO_REACTOR_BIO,469.5
2021-03-27 00:00:00,DQO_VERTIMIENTO,780.0
2021-03-30 00:00:00,DQO_REACTOR_BIO,528.8
2021-03-30 00:00:00,DQO_VERTIMIENTO,282.8
2021-04-01 00:00:00,DQO_REACTOR_BIO,1050.0
2021-04-01 00:00:00,DQO_VERTIMIENTO,180.0
2021-04-02 00:00:00,DQO_REACTOR_BIO,589.8
2021-04-02 00:00:00,DQO_VERTIMIENTO,298.6
2021-04-03 00:00:00,DQO_REACTOR_BIO,578.8
2021-04-03 00:00:00,DQO_VERTIMIENTO,468.4
2021-04-05 00:00:00,DQO_REACTOR_BIO,628.2
2021-04-05 00:00:00,DQO_VERTIMIENTO,429.1
2021-04-06 00:00:00,DQO_REACTOR_BIO,744.5
2021-04-06 00:00:00,DQO_VERTIMIENTO,430.8
2021-04-08 00:00:00,DQO_REACTOR_BIO,608.7
2021-04-08 00:00:00,DQO_VERTIMIENTO,215.3
2021-04-11 00:00:00,DQO_REACTOR_BIO,746.9
2021-04-11 00:00:00,DQO_VERTIMIENTO,405.0
2021-04-12 00:00:00,DQO_REACTOR_BIO,595.2
2021-04-12 00:00:00,DQO_VERTIMIENTO,517.4
2021-04-13 00:00:00,DQO_REACTOR_BIO,680.8
2021-04-13 00:00:00,DQO_VERTIMIENTO,481.6
2021-04-16 00:00:00,DQO_REACTOR_BIO,768.1
2021-04-16 00:00:00,DQO_VERTIMIENTO,780.0
2021-04-18 00:00:00,DQO_REACTOR_BIO,793.6
2021-04-18 00:00:00,DQO_VERTIMIENTO,582.5
2021-04-21 00:00:00,DQO_REACTOR_BIO,535.3
2021-04-21 00:00:00,DQO_VERTIMIENTO,358.9
2021-04-22 00:00:00,DQO_REACTOR_BIO,759.2
2021-04-22 00:00:00,DQO_VERTIMIENTO,352.0
2021-04-23 00:00:00,DQO_REACTOR_BIO,721.3
2021-04-23 00:00:00,DQO_VERTIMIENTO,398.9
2021-04-24 00:00:00,DQO_REACTOR_BIO,541.2
2021-04-24 00:00:00,DQO_VERTIMIENTO,418.2
2021-04-26 00:00:00,DQO_REACTOR_BIO,659.2
2021-04-26 00:00:00,DQO_VERTIMIENTO,362.4
2021-04-28 00:00:00,DQO_REACTOR_BIO,534.1
2021-04-28 00:00:00,DQO_VERTIMIENTO,435.2
2021-04-29 00:00:00,DQO_REACTOR_BIO,887.6
2021-04-29 00:00:00,DQO_VERTIMIENTO,480.6
2021-05-02 00:00:00,DQO_REACTOR_BIO,809.7
2021-05-02 00:00:00,DQO_VERTIMIENTO,388.7
2021-05-03 00:00:00,DQO_REACTOR_BIO,984.9
2021-05-03 00:00:00,DQO_VERTIMIENTO,311.5
2021-05-04 00:00:00,DQO_REACTOR_BIO,652.9
2021-05-04 00:00:00,DQO_VERTIMIENTO,467.2
2021-05-06 00:00:00,DQO_REACTOR_BIO,497.1
2021-05-06 00:00:00,DQO_VERTIMIENTO,180.0
2021-05-09 00:00:00,DQO_REACTOR_BIO,702.9
2021-05-09 00:00:00,DQO_VERTIMIENTO,574.8
2021-05-10 00:00:00,DQO_REACTOR_BIO,713.3
2021-05-10 00:00:00,DQO_VERTIMIENTO,624.9
2021-05-13 00:00:00,DQO_REACTOR_BIO,703.1
2021-05-13 00:00:00,DQO_VERTIMIENTO,780.0
2021-05-14 00:00:00,DQO_REACTOR_BIO,533.1
2021-05-14 00:00:00,DQO_VERTIMIENTO,332.2
2021-05-15 00:00:00,DQO_REACTOR_BIO,609.1
2021-05-15 00:00:00,DQO_VERTIMIENTO,191.5
2021-05-17 00:00:00,DQO_REACTOR_BIO,420.9
2021-05-17 00:00:00,DQO_VERTIMIENTO,472.2
2021-05-19 00:00:00,DQO_REACTOR_BIO,886.3
2021-05-19 00:00:00,DQO_VERTIMIENTO,587.9
2021-05-21 00:00:00,DQO_REACTOR_BIO,730.2
2021-05-21 00:00:00,DQO_VERTIMIENTO,448.7
2021-05-22 00:00:00,DQO_REACTOR_BIO,648.1
2021-05-22 00:00:00,DQO_VERTIMIENTO,579.2
2021-05-25 00:00:00,DQO_REACTOR_BIO,498.2
2021-05-25 00:00:00,DQO_VERTIMIENTO,594.5
2021-05-26 00:00:00,DQO_REACTOR_BIO,698.4
2021-05-26 00:00:00,DQO_VERTIMIENTO,399.8
2021-05-27 00:00:00,DQO_REACTOR_BIO,559.5
2021-05-27 00:00:00,DQO_VERTIMIENTO,523.1
2021-05-29 00:00:00,DQO_REACTOR_BIO,574.0
2021-05-29 00:00:00,DQO_VERTIMIENTO,537.0
2021-06-03 00:00:00,DQO_REACTOR_BIO,878.9
2021-06-03 00:00:00,DQO_VERTIMIENTO,310.3
2021-06-04 00:00:00,DQO_REACTOR_BIO,633.1
2021-06-04 00:00:00,DQO_VERTIMIENTO,331.0
2021-06-05 00:00:00,DQO_REACTOR_BIO,828.4
2021-06-05 00:00:00,DQO_VERTIMIENTO,543.6
2021-06-06 00:00:00,DQO_REACTOR_BIO,960.6
2021-06-06 00:00:00,DQO_VERTIMIENTO,243.8
2021-06-10 00:00:00,DQO_REACTOR_BIO,1050.0
2021-06-10 00:00:00,DQO_VERTIMIENTO,352.8
2021-06-11 00:00:00,DQO_REACTOR_BIO,905.4
2021-06-11 00:00:00,DQO_VERTIMIENTO,444.5
2021-06-12 00:00:00,DQO_REACTOR_BIO,467.6
2021-06-12 00:00:00,DQO_VERTIMIENTO,255.3
2021-06-13 00:00:00,DQO_REACTOR_BIO,609.0
2021-06-13 00:00:00,DQO_VERTIMIENTO,301.4
2021-06-14 00:00:00,DQO_REACTOR_BIO,1050.0
2021-06-14 00:00:00,DQO_VERTIMIENTO,608.3
2021-06-17 00:00:00,DQO_REACTOR_BIO,530.6
2021-06-17 00:00:00,DQO_VERTIMIENTO,436.6
2021-06-19 00:00:00,DQO_REACTOR_BIO,624.0
2021-06-19 00:00:00,DQO_VERTIMIENTO,386.6
2021-06-20 00:00:00,DQO_REACTOR_BIO,535.3
2021-06-20 00:00:00,DQO_VERTIMIENTO,423.0
2021-06-21 00:00:00,DQO_REACTOR_BIO,866.0
2021-06-21 00:00:00,DQO_VERTIMIENTO,347.1
2021-06-23 00:00:00,DQO_REACTOR_BIO,708.7
2021-06-23 00:00:00,DQO_VERTIMIENTO,222.9
2021-06-24 00:00:00,DQO_REACTOR_BIO,612.2
2021-06-24 00:00:00,DQO_VERTIMIENTO,346.2
2021-06-26 00:00:00,DQO_REACTOR_BIO,442.5
2021-06-26 00:00:00,DQO_VERTIMIENTO,524.4
2021-06-28 00:00:00,DQO_REACTOR_BIO,802.4
2021-06-28 00:00:00,DQO_VERTIMIENTO,285.3
2021-06-30 00:00:00,DQO_REACTOR_BIO,466.3
2021-06-30 00:00:00,DQO_VERTIMIENTO,535.5
2021-07-03 00:00:00,DQO_REACTOR_BIO,704.2
2021-07-03 00:00:00,DQO_VERTIMIENTO,343.5
2021-07-04 00:00:00,DQO_REACTOR_BIO,786.0
2021-07-04 00:00:00,DQO_VERTIMIENTO,352.8
2021-07-05 00:00:00,DQO_REACTOR_BIO,561.9
2021-07-05 00:00:00,DQO_VERTIMIENTO,180.0
2021-07-09 00:00:00,DQO_REACTOR_BIO,981.4
2021-07-09 00:00:00,DQO_VERTIMIENTO,540.9
2021-07-10 00:00:00,DQO_REACTOR_BIO,701.4
2021-07-10 00:00:00,DQO_VERTIMIENTO,302.6
2021-07-11 00:00:00,DQO_REACTOR_BIO,596.3
2021-07-11 00:00:00,DQO_VERTIMIENTO,527.3
2021-07-13 00:00:00,DQO_REACTOR_BIO,878.7
2021-07-13 00:00:00,DQO_VERTIMIENTO,517.8
2021-07-16 00:00:00,DQO_REACTOR_BIO,823.8
2021-07-16 00:00:00,DQO_VERTIMIENTO,507.7
2021-07-17 00:00:00,DQO_REACTOR_BIO,1050.0
2021-07-17 00:00:00,DQO_VERTIMIENTO,585.6
2021-07-18 00:00:00,DQO_REACTOR_BIO,769.8
2021-07-18 00:00:00,DQO_VERTIMIENTO,404.2
2021-07-19 00:00:00,DQO_REACTOR_BIO,811.2
2021-07-19 00:00:00,DQO_VERTIMIENTO,452.7
2021-07-21 00:00:00,DQO_REACTOR_BIO,941.2
2021-07-21 00:00:00,DQO_VERTIMIENTO,384.7
2021-07-23 00:00:00,DQO_REACTOR_BIO,910.2
2021-07-23 00:00:00,DQO_VERTIMIENTO,324.2
2021-07-24 00:00:00,DQO_REACTOR_BIO,640.3
2021-07-24 00:00:00,DQO_VERTIMIENTO,262.8
2021-07-27 00:00:00,DQO_REACTOR_BIO,606.8
2021-07-27 00:00:00,DQO_VERTIMIENTO,180.0
2021-07-28 00:00:00,DQO_REACTOR_BIO,818.2
2021-07-28 00:00:00,DQO_VERTIMIENTO,654.0
2021-07-29 00:00:00,DQO_REACTOR_BIO,899.4
2021-07-29 00:00:00,DQO_VERTIMIENTO,391.2
2021-07-30 00:00:00,DQO_REACTOR_BIO,552.7
2021-07-30 00:00:00,DQO_VERTIMIENTO,385.3
2021-08-04 00:00:00,DQO_REACTOR_BIO,846.5
2021-08-04 00:00:00,DQO_VERTIMIENTO,503.7
2021-08-05 00:00:00,DQO_REACTOR_BIO,632.9
2021-08-05 00:00:00,DQO_VERTIMIENTO,547.3
2021-08-07 00:00:00,DQO_REACTOR_BIO,1022.7
2021-08-07 00:00:00,DQO_VERTIMIENTO,264.8
2021-08-08 00:00:00,DQO_REACTOR_BIO,988.6
2021-08-08 00:00:00,DQO_VERTIMIENTO,725.4
2021-08-10 00:00:00,DQO_REACTOR_BIO,876.2
2021-08-10 00:00:00,DQO_VERTIMIENTO,412.7
2021-08-12 00:00:00,DQO_REACTOR_BIO,729.2
2021-08-12 00:00:00,DQO_VERTIMIENTO,359.0
2021-08-13 00:00:00,DQO_REACTOR_BIO,719.5
2021-08-13 00:00:00,DQO_VERTIMIENTO,408.0
2021-08-15 00:00:00,DQO_REACTOR_BIO,481.4
2021-08-15 00:00:00,DQO_VERTIMIENTO,443.8
2021-08-16 00:00:00,DQO_REACTOR_BIO,803.2
2021-08-16 00:00:00,DQO_VERTIMIENTO,336.5
2021-08-17 00:00:00,DQO_REACTOR_BIO,812.5
2021-08-17 00:00:00,DQO_VERTIMIENTO,471.4
2021-08-21 00:00:00,DQO_REACTOR_BIO,695.7
2021-08-21 00:00:00,DQO_VERTIMIENTO,481.8
2021-08-22 00:00:00,DQO_REACTOR_BIO,400.0
2021-08-22 00:00:00,DQO_VERTIMIENTO,274.1
2021-08-23 00:00:00,DQO_REACTOR_BIO,818.1
2021-08-23 00:00:00,DQO_VERTIMIENTO,302.1
2021-08-26 00:00:00,DQO_REACTOR_BIO,667.2
2021-08-26 00:00:00,DQO_VERTIMIENTO,198.6
2021-08-27 00:00:00,DQO_REACTOR_BIO,575.4
2021-08-27 00:00:00,DQO_VERTIMIENTO,497.5
2021-08-29 00:00:00,DQO_REACTOR_BIO,721.6
2021-08-29 00:00:00,DQO_VERTIMIENTO,365.2
2021-08-31 00:00:00,DQO_REACTOR_BIO,674.1
2021-08-31 00:00:00,DQO_VERTIMIENTO,467.2
2021-09-01 00:00:00,DQO_REACTOR_BIO,561.0
2021-09-01 00:00:00,DQO_VERTIMIENTO,296.9
2021-09-02 00:00:00,DQO_REACTOR_BIO,980.8
2021-09-02 00:00:00,DQO_VERTIMIENTO,238.1
2021-09-03 00:00:00,DQO_REACTOR_BIO,683.0
2021-09-03 00:00:00,DQO_VERTIMIENTO,217.1
2021-09-06 00:00:00,DQO_REACTOR_BIO,845.7
2021-09-06 00:00:00,DQO_VERTIMIENTO,296.3
2021-09-07 00:00:00,DQO_REACTOR_BIO,871.4
2021-09-07 00:00:00,DQO_VERTIMIENTO,500.6
2021-09-08 00:00:00,DQO_REACTOR_BIO,696.7
2021-09-08 00:00:00,DQO_VERTIMIENTO,246.3
2021-09-09 00:00:00,DQO_REACTOR_BIO,498.2
2021-09-09 00:00:00,DQO_VERTIMIENTO,434.6
2021-09-14 00:00:00,DQO_REACTOR_BIO,872.9
2021-09-14 00:00:00,DQO_VERTIMIENTO,397.6
2021-09-15 00:00:00,DQO_REACTOR_BIO,618.4
2021-09-15 00:00:00,DQO_VERTIMIENTO,654.1
2021-09-17 00:00:00,DQO_REACTOR_BIO,558.9
2021-09-17 00:00:00,DQO_VERTIMIENTO,431.9
2021-09-18 00:00:00,DQO_REACTOR_BIO,961.5
2021-09-18 00:00:00,DQO_VERTIMIENTO,369.0
2021-09-21 00:00:00,DQO_REACTOR_BIO,852.5
2021-09-21 00:00:00,DQO_VERTIMIENTO,463.1
2021-09-23 00:00:00,DQO_REACTOR_BIO,1050.0
2021-09-23 00:00:00,DQO_VERTIMIENTO,397.5
2021-09-24 00:00:00,DQO_REACTOR_BIO,925.8
2021-09-24 00:00:00,DQO_VERTIMIENTO,295.1
2021-09-26 00:00:00,DQO_REACTOR_BIO,636.2
2021-09-26 00:00:00,DQO_VERTIMIENTO,383.9
2021-09-28 00:00:00,DQO_REACTOR_BIO,902.7
2021-09-28 00:00:00,DQO_VERTIMIENTO,432.7
2021-09-29 00:00:00,DQO_REACTOR_BIO,628.4
2021-09-29 00:00:00,DQO_VERTIMIENTO,361.0
2021-10-01 00:00:00,DQO_REACTOR_BIO,632.1
2021-10-01 00:00:00,DQO_VERTIMIENTO,287.7
2021-10-03 00:00:00,DQO_REACTOR_BIO,658.8
2021-10-03 00:00:00,DQO_VERTIMIENTO,481.0
2021-10-04 00:00:00,DQO_REACTOR_BIO,739.8
2021-10-04 00:00:00,DQO_VERTIMIENTO,510.4
2021-10-05 00:00:00,DQO_REACTOR_BIO,692.5
2021-10-05 00:00:00,DQO_VERTIMIENTO,780.0
2021-10-06 00:00:00,DQO_REACTOR_BIO,674.7
2021-10-06 00:00:00,DQO_VERTIMIENTO,180.0
2021-10-10 00:00:00,DQO_REACTOR_BIO,749.6
2021-10-10 00:00:00,DQO_VERTIMIENTO,459.1
2021-10-11 00:00:00,DQO_REACTOR_BIO,670.0
2021-10-11 00:00:00,DQO_VERTIMIENTO,478.1
2021-10-12 00:00:00,DQO_REACTOR_BIO,863.0
2021-10-12 00:00:00,DQO_VERTIMIENTO,250.3
2021-10-15 00:00:00,DQO_REACTOR_BIO,697.9
2021-10-15 00:00:00,DQO_VERTIMIENTO,381.8
2021-10-17 00:00:00,DQO_REACTOR_BIO,681.8
2021-10-17 00:00:00,DQO_VERTIMIENTO,335.9
2021-10-19 00:00:00,DQO_REACTOR_BIO,589.6
2021-10-19 00:00:00,DQO_VERTIMIENTO,352.7
2021-10-20 00:00:00,DQO_REACTOR_BIO,718.6
2021-10-20 00:00:00,DQO_VERTIMIENTO,233.4
2021-10-23 00:00:00,DQO_REACTOR_BIO,878.0
2021-10-23 00:00:00,DQO_VERTIMIENTO,560.0
2021-10-24 00:00:00,DQO_REACTOR_BIO,719.0
2021-10-24 00:00:00,DQO_VERTIMIENTO,488.3
2021-10-26 00:00:00,DQO_REACTOR_BIO,819.4
2021-10-26 00:00:00,DQO_VERTIMIENTO,454.1
2021-10-28 00:00:00,DQO_REACTOR_BIO,823.2
2021-10-28 00:00:00,DQO_VERTIMIENTO,551.8
2021-10-29 00:00:00,DQO_REACTOR_BIO,585.7
2021-10-29 00:00:00,DQO_VERTIMIENTO,411.6
2021-10-31 00:00:00,DQO_REACTOR_BIO,846.1
2021-10-31 00:00:00,DQO_VERTIMIENTO,268.9
2021-11-01 00:00:00,DQO_REACTOR_BIO,807.5
2021-11-01 00:00:00,DQO_VERTIMIENTO,283.6
2021-11-02 00:00:00,DQO_REACTOR_BIO,710.0
2021-11-02 00:00:00,DQO_VERTIMIENTO,347.2
2021-11-04 00:00:00,DQO_REACTOR_BIO,663.1
2021-11-04 00:00:00,DQO_VERTIMIENTO,479.5
2021-11-05 00:00:00,DQO_REACTOR_BIO,1002.8
2021-11-05 00:00:00,DQO_VERTIMIENTO,452.1
2021-11-10 00:00:00,DQO_REACTOR_BIO,1016.3
2021-11-10 00:00:00,DQO_VERTIMIENTO,558.9
2021-11-12 00:00:00,DQO_REACTOR_BIO,552.3
2021-11-12 00:00:00,DQO_VERTIMIENTO,326.9
2021-11-13 00:00:00,DQO_REACTOR_BIO,819.2
2021-11-13 00:00:00,DQO_VERTIMIENTO,355.7
2021-11-14 00:00:00,DQO_REACTOR_BIO,405.8
2021-11-14 00:00:00,DQO_VERTIMIENTO,405.2
2021-11-15 00:00:00,DQO_REACTOR_BIO,400.0
2021-11-15 00:00:00,DQO_VERTIMIENTO,220.0
2021-11-16 00:00:00,DQO_REACTOR_BIO,652.4
2021-11-16 00:00:00,DQO_VERTIMIENTO,557.3
2021-11-17 00:00:00,DQO_REACTOR_BIO,660.1
2021-11-17 00:00:00,DQO_VERTIMIENTO,493.2
2021-11-20 00:00:00,DQO_REACTOR_BIO,1021.0
2021-11-20 00:00:00,DQO_VERTIMIENTO,345.7
2021-11-22 00:00:00,DQO_REACTOR_BIO,617.7
2021-11-22 00:00:00,DQO_VERTIMIENTO,416.9
2021-11-23 00:00:00,DQO_REACTOR_BIO,434.7
2021-11-23 00:00:00,DQO_VERTIMIENTO,664.2
2021-11-24 00:00:00,DQO_REACTOR_BIO,762.1
2021-11-24 00:00:00,DQO_VERTIMIENTO,322.4
2021-11-26 00:00:00,DQO_REACTOR_BIO,596.4
2021-11-26 00:00:00,DQO_VERTIMIENTO,664.8
2021-12-01 00:00:00,DQO_REACTOR_BIO,650.0
2021-12-01 00:00:00,DQO_VERTIMIENTO,320.2
2021-12-02 00:00:00,DQO_REACTOR_BIO,555.1
2021-12-02 00:00:00,DQO_VERTIMIENTO,180.0
2021-12-04 00:00:00,DQO_REACTOR_BIO,499.2
2021-12-04 00:00:00,DQO_VERTIMIENTO,487.3
2021-12-05 00:00:00,DQO_REACTOR_BIO,486.9
2021-12-05 00:00:00,DQO_VERTIMIENTO,476.6
2021-12-07 00:00:00,DQO_REACTOR_BIO,583.4
2021-12-07 00:00:00,DQO_VERTIMIENTO,405.7
2021-12-10 00:00:00,DQO_REACTOR_BIO,698.1
2021-12-10 00:00:00,DQO_VERTIMIENTO,262.4
2021-12-11 00:00:00,DQO_REACTOR_BIO,654.2
2021-12-11 00:00:00,DQO_VERTIMIENTO,328.4
2021-12-12 00:00:00,DQO_REACTOR_BIO,658.0
2021-12-12 00:00:00,DQO_VERTIMIENTO,180.0
2021-12-15 00:00:00,DQO_REACTOR_BIO,741.3
2021-12-15 00:00:00,DQO_VERTIMIENTO,451.7
2021-12-16 00:00:00,DQO_REACTOR_BIO,619.8
2021-12-16 00:00:00,DQO_VERTIMIENTO,224.0
2021-12-17 00:00:00,DQO_REACTOR_BIO,681.1
2021-12-17 00:00:00,DQO_VERTIMIENTO,180.0
2021-12-18 00:00:00,DQO_REACTOR_BIO,643.1
2021-12-18 00:00:00,DQO_VERTIMIENTO,257.2
2021-12-21 00:00:00,DQO_REACTOR_BIO,786.8
2021-12-21 00:00:00,DQO_VERTIMIENTO,378.5
2021-12-22 00:00:00,DQO_REACTOR_BIO,465.5
2021-12-22 00:00:00,DQO_VERTIMIENTO,180.0
2021-12-23 00:00:00,DQO_REACTOR_BIO,826.5
2021-12-23 00:00:00,DQO_VERTIMIENTO,507.5
2021-12-25 00:00:00,DQO_REACTOR_BIO,931.7
2021-12-25 00:00:00,DQO_VERTIMIENTO,573.5
2021-12-27 00:00:00,DQO_REACTOR_BIO,851.1
2021-12-27 00:00:00,DQO_VERTIMIENTO,241.3
2021-12-29 00:00:00,DQO_REACTOR_BIO,788.5
2021-12-29 00:00:00,DQO_VERTIMIENTO,180.0
2021-12-31 00:00:00,DQO_REACTOR_BIO,1050.0
2021-12-31 00:00:00,DQO_VERTIMIENTO,323.4
2022-01-01 00:00:00,DQO_REACTOR_BIO,835.7
2022-01-01 00:00:00,DQO_VERTIMIENTO,458.0
2022-01-04 00:00:00,DQO_REACTOR_BIO,931.8
2022-01-04 00:00:00,DQO_VERTIMIENTO,377.7
2022-01-06 00:00:00,DQO_REACTOR_BIO,485.9
2022-01-06 00:00:00,DQO_VERTIMIENTO,342.2
2022-01-07 00:00:00,DQO_REACTOR_BIO,401.6
2022-01-07 00:00:00,DQO_VERTIMIENTO,404.4
2022-01-08 00:00:00,DQO_REACTOR_BIO,806.3
2022-01-08 00:00:00,DQO_VERTIMIENTO,429.7
2022-01-10 00:00:00,DQO_REACTOR_BIO,582.6
2022-01-10 00:00:00,DQO_VERTIMIENTO,577.7
2022-01-11 00:00:00,DQO_REACTOR_BIO,589.4
2022-01-11 00:00:00,DQO_VERTIMIENTO,616.7
2022-01-12 00:00:00,DQO_REACTOR_BIO,736.7
2022-01-12 00:00:00,DQO_VERTIMIENTO,180.0
2022-01-15 00:00:00,DQO_REACTOR_BIO,596.3
2022-01-15 00:00:00,DQO_VERTIMIENTO,278.0
2022-01-17 00:00:00,DQO_REACTOR_BIO,572.9
2022-01-17 00:00:00,DQO_VERTIMIENTO,320.2
2022-01-19 00:00:00,DQO_REACTOR_BIO,781.7
2022-01-19 00:00:00,DQO_VERTIMIENTO,299.4
2022-01-20 00:00:00,DQO_REACTOR_BIO,953.6
2022-01-20 00:00:00,DQO_VERTIMIENTO,690.2
2022-01-22 00:00:00,DQO_REACTOR_BIO,789.9
2022-01-22 00:00:00,DQO_VERTIMIENTO,348.2
2022-01-24 00:00:00,DQO_REACTOR_BIO,689.6
2022-01-24 00:00:00,DQO_VERTIMIENTO,446.0
2022-01-25 00:00:00,DQO_REACTOR_BIO,818.3
2022-01-25 00:00:00,DQO_VERTIMIENTO,532.1
2022-01-26 00:00:00,DQO_REACTOR_BIO,621.8
2022-01-26 00:00:00,DQO_VERTIMIENTO,465.2
2022-01-27 00:00:00,DQO_REACTOR_BIO,738.5
2022-01-27 00:00:00,DQO_VERTIMIENTO,348.4
2022-01-31 00:00:00,DQO_REACTOR_BIO,548.9
2022-01-31 00:00:00,DQO_VERTIMIENTO,289.4
2022-02-01 00:00:00,DQO_REACTOR_BIO,1003.1
2022-02-01 00:00:00,DQO_VERTIMIENTO,401.1
2022-02-03 00:00:00,DQO_REACTOR_BIO,580.8
2022-02-03 00:00:00,DQO_VERTIMIENTO,180.0
2022-02-04 00:00:00,DQO_REACTOR_BIO,463.4
2022-02-04 00:00:00,DQO_VERTIMIENTO,563.5
2022-02-08 00:00:00,DQO_REACTOR_BIO,722.3
2022-02-08 00:00:00,DQO_VERTIMIENTO,407.5
2022-02-09 00:00:00,DQO_REACTOR_BIO,657.8
2022-02-09 00:00:00,DQO_VERTIMIENTO,472.6
2022-02-10 00:00:00,DQO_REACTOR_BIO,985.3
2022-02-10 00:00:00,DQO_VERTIMIENTO,402.2
2022-02-12 00:00:00,DQO_REACTOR_BIO,751.0
2022-02-12 00:00:00,DQO_VERTIMIENTO,243.1
2022-02-16 00:00:00,DQO_REACTOR_BIO,741.0
2022-02-16 00:00:00,DQO_VERTIMIENTO,509.8
2022-02-18 00:00:00,DQO_REACTOR_BIO,831.3
2022-02-18 00:00:00,DQO_VERTIMIENTO,209.4
2022-02-19 00:00:00,DQO_REACTOR_BIO,609.8
2022-02-19 00:00:00,DQO_VERTIMIENTO,514.2
2022-02-20 00:00:00,DQO_REACTOR_BIO,644.8
2022-02-20 00:00:00,DQO_VERTIMIENTO,433.3
2022-02-21 00:00:00,DQO_REACTOR_BIO,546.1
2022-02-21 00:00:00,DQO_VERTIMIENTO,565.8
2022-02-22 00:00:00,DQO_REACTOR_BIO,828.1
2022-02-22 00:00:00,DQO_VERTIMIENTO,518.0
